Test Time(ms),Current(A),Inlet Temp,Outlet Temp,Thermocouple Temperature,Average Tab Temp,Test Time (s)
22030240,14.0158,35.0102124,36.4901176,27.4446,35.750165,15958.01
22031240,14.0159,34.9650373,36.6646408,27.4426,35.81483905,15959.01
22032240,14.0158,35.3131639,36.8652154,27.4233,36.08918965,15960.01
22033240,14.0158,34.9849486,36.6498148,27.4365,35.8173817,15961.01
22034240,14.0156,35.2397276,36.4562296,27.4504,35.8479786,15962.01
22035240,14.0157,35.131393,36.5091796,27.3981,35.8202863,15963.01
22036240,14.0158,34.955831,36.5699662,27.3954,35.7628986,15964.01
22037240,14.0157,35.1660772,36.5538694,27.3643,35.8599733,15965.01
22038240,14.0158,35.2131792,36.565942,27.4598,35.8895606,15966.01
22039240,14.0158,34.8590578,36.4591948,27.4369,35.6591263,15967.01
22040240,14.0156,35.0251994,36.7326286,27.3978,35.878914,15968.01
22041240,14.0157,35.1761399,36.5739904,27.4568,35.87506515,15969.01
22042240,14.0157,34.9095854,36.7411006,27.3855,35.825343,15970.01
22043240,14.0157,35.2337328,36.7974394,27.4205,36.0155861,15971.01
22044240,14.0157,35.0185623,36.5199814,27.4296,35.76927185,15972.01
22045240,14.0157,34.9417004,36.5047318,27.3292,35.7232161,15973.01
22046240,14.0158,35.011497,36.5545048,27.4186,35.7830009,15974.01
22047240,14.0156,35.0166354,36.5513278,27.4017,35.7839816,15975.01
22048240,14.0158,35.0902858,36.34567,27.4604,35.7179779,15976.01
22049240,14.0157,35.2697016,36.496048,27.3792,35.8828748,15977.01
22050240,14.0157,35.1219726,36.7273336,27.3367,35.9246531,15978.01
22051240,14.0156,34.9695334,36.4005262,27.4171,35.6850298,15979.01
22052240,14.0157,35.1189752,36.5816152,27.4055,35.8502952,15980.01
22053240,14.0157,34.8173083,36.667606,27.3525,35.74245715,15981.01
22054240,14.0159,35.1187611,36.6087256,27.4287,35.86374335,15982.01
22055240,14.0158,34.801679,36.2626444,27.3592,35.5321617,15983.01
22056240,14.0156,34.7806972,36.3323266,27.3565,35.5565119,15984.01
22057240,14.0157,35.0217738,36.6053368,27.3521,35.8135553,15985.01
22058240,14.0158,34.8950266,36.500284,27.3609,35.6976553,15986.01
22059240,14.0157,34.6139133,36.5417968,27.3568,35.57785505,15987.01
22060240,14.0158,34.7128275,36.4043386,27.3575,35.55858305,15988.01
22061240,14.0158,34.7398041,36.521464,27.3899,35.63063405,15989.01
22062240,14.0158,34.7006238,36.3547774,27.3482,35.5277006,15990.01
22063240,14.0157,34.6094172,36.3556246,27.3005,35.4825209,15991.01
22064240,14.0157,34.709616,36.3905716,27.3267,35.5500938,15992.01
22065240,14.0158,34.5835111,36.1929622,27.3647,35.38823665,15993.01
22066240,14.0158,34.7119711,36.2999212,27.4307,35.50594615,15994.01
22067240,14.0159,34.7368067,36.3346564,27.3297,35.53573155,15995.01
22068240,14.0157,34.7505091,36.5625532,27.356,35.65653115,15996.01
22069240,14.0157,34.7785562,36.576532,27.3197,35.6775441,15997.01
22070240,14.0157,34.7714909,36.4371676,27.374,35.60432925,15998.01
22071240,14.0156,34.6541641,36.3554128,27.3512,35.50478845,15999.01
22072240,14.0156,34.6006391,36.5229466,27.2808,35.56179285,16000.01
22073240,14.0158,34.7166813,36.2579848,27.3471,35.48733305,16001.01
22074240,14.0158,34.9971523,36.3725686,27.2966,35.68486045,16002.01
22075240,14.0157,34.6700075,36.4299664,27.3653,35.54998695,16003.01
22076240,14.0158,34.6381066,36.256714,27.3595,35.4474103,16004.01
22077240,14.0158,34.7937573,36.4087864,27.3517,35.60127185,16005.01
22078240,14.0156,34.7220338,36.216472,27.3124,35.4692529,16006.01
22079240,14.0157,34.6933444,36.1544146,27.3251,35.4238795,16007.01
22080240,14.0157,34.5229208,36.2113888,27.3465,35.3671548,16008.01
22081240,14.0158,34.5563204,36.340375,27.3563,35.4483477,16009.01
22082240,14.0158,34.5884354,36.2806474,27.3845,35.4345414,16010.01
22083240,14.0158,34.5882213,36.253537,27.3198,35.42087915,16011.01
22084240,14.0156,34.6256888,36.2497246,27.3486,35.4377067,16012.01
22085240,14.0158,34.656091,36.07033,27.3381,35.3632105,16013.01
22085420,14.0157,34.656091,36.07033,27.3381,35.3632105,16013.19
22085520,41.9823,34.615412,36.2770468,27.3305,35.4462294,16013.29
22086420,41.986,34.615412,36.2770468,27.3305,35.4462294,16014.19
22087420,41.9841,34.6740754,36.204823,27.2955,35.4394492,16015.19
22088420,41.9838,34.6387489,36.2867896,27.3808,35.46276925,16016.19
22089420,41.9839,34.7483681,36.1495432,27.3673,35.44895565,16017.19
22090420,41.9839,34.6289003,36.2880604,27.4091,35.45848035,16018.19
22091420,41.984,34.7428015,36.278953,27.365,35.51087725,16019.19
22092420,41.9839,34.7428015,36.278953,27.365,35.51087725,16020.19
22093420,41.9838,34.7627128,36.3628258,27.3678,35.5627693,16021.19
22094420,41.9838,34.6436732,36.3295732,27.432,35.4866232,16022.19
22095420,41.984,34.8335799,36.3844294,27.3632,35.60900465,16023.19
22096420,41.984,34.8579873,36.3124174,27.349,35.58520235,16024.19
22097420,41.9839,34.8340081,36.4680904,27.2941,35.65104925,16025.19
22098420,41.9839,34.8003944,36.4456396,27.3059,35.623017,16026.19
22099420,41.9839,34.8828229,36.3715096,27.3382,35.62716625,16027.19
22100420,41.9839,34.9333505,36.4562296,27.3543,35.69479005,16028.19
22101420,41.9839,34.9714603,36.5371372,27.4104,35.75429875,16029.19
22102420,41.9839,34.9402017,36.5619178,27.306,35.75105975,16030.19
22103420,41.9839,35.1778527,36.6604048,27.3047,35.91912875,16031.19
22104420,41.9839,35.0526042,36.6502384,27.3194,35.8514213,16032.19
22105420,41.984,34.925857,36.5534458,27.3671,35.7396514,16033.19
22106420,41.984,35.2414404,36.745972,27.3566,35.9937062,16034.19
22107420,41.9839,35.0930691,36.9109642,27.4023,36.00201665,16035.19
22108420,41.984,35.0823641,36.7923562,27.4354,35.93736015,16036.19
22109420,41.984,35.1572991,36.82222,27.3757,35.98975955,16037.19
22110420,41.9839,35.1600824,36.8012518,27.3836,35.9806671,16038.19
22111420,41.9839,35.3842451,37.038256,27.3544,36.21125055,16039.19
22112420,41.9839,35.3446366,37.1053966,27.3739,36.2250166,16040.19
22113420,41.984,35.673066,37.1267884,27.4124,36.3999272,16041.19
22114420,41.9839,35.5878542,37.18228,27.4076,36.3850671,16042.19
22115420,41.9839,35.6015566,37.1543224,27.3827,36.3779395,16043.19
22116420,41.984,35.6998285,37.0141108,27.3829,36.35696965,16044.19
22117420,41.984,35.5523136,37.0285132,27.3281,36.2904134,16045.19
22118420,41.9841,35.6298178,37.0840048,27.3662,36.3569113,16046.19
22119420,41.984,35.7627739,37.2816142,27.3714,36.52219405,16047.19
22120420,41.9842,35.6201833,37.1363194,27.3467,36.37825135,16048.19
22121420,41.984,35.5833581,37.0672726,27.4541,36.32531535,16049.19
22122420,41.9839,35.5356138,37.1104798,27.3174,36.3230468,16050.19
22123420,41.9841,35.6141885,37.2576808,27.3845,36.43593465,16051.19
22124420,41.984,35.7253064,37.1799502,27.3207,36.4526283,16052.19
22125420,41.984,35.8867378,37.3847608,27.385,36.6357493,16053.19
22126420,41.984,35.8169412,37.226758,27.3864,36.5218496,16054.19
22127420,41.9838,36.0571614,37.355956,27.3192,36.7065587,16055.19
22128420,41.9838,35.7152437,37.3205854,27.3067,36.51791455,16056.19
22129420,41.9839,36.1196786,37.5406456,27.4106,36.8301621,16057.19
22130420,41.9839,35.8638291,37.6022794,27.2948,36.73305425,16058.19
22131420,41.9839,35.8950877,37.3375294,27.3509,36.61630855,16059.19
22132420,41.9841,36.1179658,37.4580436,27.3251,36.7880047,16060.19
22133420,41.9839,36.2498514,37.5715684,27.3532,36.9107099,16061.19
22134420,41.9838,36.0250464,37.7041552,27.2774,36.8646008,16062.19
22135420,41.9839,36.1031929,37.6039738,27.4124,36.85358335,16063.19
22136420,41.9838,36.1455847,37.5533536,27.371,36.84946915,16064.19
22137420,41.9839,36.0715061,37.820857,27.2864,36.94618155,16065.19
22138420,41.9839,36.2781126,37.5357742,27.3858,36.9069434,16066.19
22139420,41.984,36.208316,37.5484822,27.3453,36.8783991,16067.19
22140420,41.9841,36.1256734,37.6848814,27.3325,36.9052774,16068.19
22141420,41.984,36.1173235,37.6063036,27.3835,36.86181355,16069.19
22142420,41.9838,36.0815688,37.7410084,27.3991,36.9112886,16070.19
22143420,41.984,36.219021,37.7458798,27.3577,36.9824504,16071.19
22144420,41.984,36.144086,37.7575288,27.37,36.9508074,16072.19
22145420,41.9841,36.1714908,37.7854864,27.3044,36.9784886,16073.19
22146420,41.984,36.1742741,37.994533,27.3219,37.08440355,16074.19
22147420,41.984,36.2250158,37.8068782,27.3071,37.015947,16075.19
22148420,41.984,36.3035905,37.91299,27.3358,37.10829025,16076.19
22149420,41.9839,36.2299401,38.1370744,27.361,37.18350725,16077.19
22150420,41.9839,36.3866613,37.755199,27.3861,37.07093015,16078.19
22151420,41.9838,36.4592412,38.100433,27.2939,37.2798371,16079.19
22152420,41.9839,36.8296342,37.9028236,27.3048,37.3662289,16080.19
22153420,41.9839,36.6390852,38.0809474,27.2912,37.3600163,16081.19
22154420,41.9839,36.5161918,37.695895,27.3163,37.1060434,16082.19
22155420,41.984,36.8516865,37.937347,27.3096,37.39451675,16083.19
22156420,41.984,36.7080254,37.9371352,27.2834,37.3225803,16084.19
22157420,41.984,36.8289919,38.0773468,27.2472,37.45316935,16085.19
22157570,41.984,36.8289919,38.0773468,27.2472,37.45316935,16085.34
22157670,14.0141,36.8289919,38.0773468,27.2472,37.45316935,16085.44
22158570,14.0172,36.6731271,38.058073,27.2694,37.36560005,16086.34
22159570,14.0154,36.5566567,38.0858188,27.2741,37.32123775,16087.34
22160570,14.0156,36.7217278,38.1146236,27.3329,37.4181757,16088.34
22161570,14.0157,36.6131791,38.1891772,27.2562,37.40117815,16089.34
22162570,14.0157,36.6932525,38.0438824,27.3347,37.36856745,16090.34
22163570,14.0158,36.5298942,38.1612196,27.2864,37.3455569,16091.34
22164570,14.0157,36.8129344,38.014654,27.2646,37.4137942,16092.34
22165570,14.0158,36.5108393,38.1370744,27.3147,37.32395685,16093.34
22166570,14.0158,36.7095241,38.2355614,27.2718,37.47254275,16094.34
22167570,14.0156,36.5459517,37.9650928,27.3291,37.25552225,16095.34
22168570,14.0157,36.593696,38.2493284,27.2793,37.4215122,16096.34
22169570,14.0158,36.5834192,37.9434892,27.357,37.2634542,16097.34
22170570,14.0157,36.8756657,37.9771654,27.3156,37.42641555,16098.34
22171570,14.0157,36.5703591,38.1987082,27.3118,37.38453365,16099.34
22172570,14.0157,36.7281508,38.1023392,27.3114,37.415245,16100.34
22173570,14.0156,36.7300777,37.9752592,27.3447,37.35266845,16101.34
22174570,14.0157,36.5731424,38.0339278,27.3482,37.3035351,16102.34
22175570,14.0157,36.6782655,37.858981,27.274,37.26862325,16103.34
22176570,14.0158,36.4386876,37.9735648,27.2923,37.2061262,16104.34
22177570,14.0157,36.6519312,38.207392,27.3074,37.4296616,16105.34
22178570,14.0159,36.5292519,37.9000702,27.3776,37.21466105,16106.34
22179570,14.0159,36.0470987,38.1214012,27.2697,37.08424995,16107.34
22180570,14.0157,36.3014495,37.8911746,27.3066,37.09631205,16108.34
22181570,14.0158,36.1331669,37.8414016,27.2797,36.98728425,16109.34
22182570,14.0158,36.2209479,37.7903578,27.2734,37.00565285,16110.34
22183570,14.0158,36.1622845,37.6978012,27.2997,36.93004285,16111.34
22184570,14.0158,36.0340386,37.6024912,27.3185,36.8182649,16112.34
22185570,14.0158,36.1513654,37.7249116,27.346,36.9381385,16113.34
22186570,14.0157,35.9372654,37.7310538,27.2436,36.8341596,16114.34
22187570,14.0158,36.0811406,37.6359556,27.3056,36.8585481,16115.34
22188570,14.0158,36.0952712,37.640827,27.3332,36.8680491,16116.34
22189570,14.0158,36.0961276,37.5853354,27.3458,36.8407315,16117.34
22190570,14.0157,36.2063891,37.5397984,27.3171,36.87309375,16118.34
22191570,14.0158,35.9927173,37.6899646,27.3202,36.84134095,16119.34
22192570,14.0158,36.2892458,37.5883006,27.3958,36.9387732,16120.34
22193570,14.0158,35.9115734,37.5607666,27.3255,36.73617,16121.34
22194570,14.0158,36.0087748,37.450207,27.3471,36.7294909,16122.34
22195570,14.0158,36.2307965,37.5575896,27.3057,36.89419305,16123.34
22196570,14.0158,35.9952865,37.6533232,27.2959,36.82430485,16124.34
22197570,14.0158,35.9370513,37.4080588,27.3225,36.67255505,16125.34
22198570,14.0157,36.0535217,37.5167122,27.2855,36.78511695,16126.34
22199570,14.0158,36.1299554,37.411024,27.3101,36.7704897,16127.34
22200570,14.0157,35.8295731,37.276531,27.3795,36.55305205,16128.34
22201570,14.0158,35.9239912,37.4425822,27.3795,36.6832867,16129.34
22202570,14.0157,35.9443307,37.4008576,27.3229,36.67259415,16130.34
22203570,14.0159,36.0971981,37.3858198,27.3197,36.74150895,16131.34
22204570,14.0158,35.7921056,37.4525368,27.3188,36.6223212,16132.34
22205570,14.0157,36.0822111,37.3044886,27.3109,36.69334985,16133.34
22206570,14.0157,35.8392076,37.5789814,27.3478,36.7090945,16134.34
22207570,14.0157,35.8167271,37.3786186,27.3035,36.59767285,16135.34
22208570,14.0157,35.7482151,37.4256382,27.3107,36.58692665,16136.34
22209570,14.0157,35.6657866,37.2983464,27.3113,36.4820665,16137.34
22210570,14.0158,35.7452177,37.4125066,27.3268,36.57886215,16138.34
22211570,14.0157,35.7077502,37.2960166,27.3295,36.5018834,16139.34
22212570,14.0157,36.0438872,37.2644584,27.2872,36.6541728,16140.34
22213570,14.0156,35.8259334,37.5260314,27.391,36.6759824,16141.34
22214570,14.0158,35.6298178,37.5410692,27.3115,36.5854435,16142.34
22215570,14.0157,35.7370819,37.5980434,27.295,36.66756265,16143.34
22216570,14.0157,35.9612446,37.331599,27.2803,36.6464218,16144.34
22217570,14.0158,35.7689828,37.1178928,27.3797,36.4434378,16145.34
22218570,14.0156,35.6165436,37.2263344,27.3969,36.421439,16146.34
22219570,14.0158,35.7786173,36.9870004,27.36,36.38280885,16147.34
22220570,14.0157,35.6711391,37.3258804,27.3449,36.49850975,16148.34
22221570,14.0158,35.7805442,37.5999496,27.3889,36.6902469,16149.34
22222570,14.0159,35.7071079,37.2138382,27.3347,36.46047305,16150.34
22223570,14.0157,35.6193269,37.1841862,27.2799,36.40175655,16151.34
22224570,14.0158,35.4039423,37.1905402,27.3304,36.29724125,16152.34
22225570,14.0158,35.7835416,37.2477262,27.3453,36.5156339,16153.34
22226570,14.0157,35.6732801,37.1943526,27.3879,36.43381635,16154.34
22227570,14.0157,35.7148155,37.1013724,27.2722,36.40809395,16155.34
22228570,14.0157,35.6019848,37.1003134,27.3366,36.3511491,16156.34
22229570,14.0158,35.6019848,37.1003134,27.3366,36.3511491,16157.34
22230570,14.0158,35.6587213,37.13992,27.3436,36.39932065,16158.34
22231570,14.0157,35.5884965,37.2038836,27.4134,36.39619005,16159.34
22232570,14.0158,35.7049669,37.054141,27.3276,36.37955395,16160.34
22233570,14.0158,35.4949348,37.2199804,27.2855,36.3574576,16161.34
22234570,14.0158,35.5625904,37.0081804,27.3768,36.2853854,16162.34
22235570,14.0158,35.4850862,37.0706614,27.3162,36.2778738,16163.34
22236570,14.0157,35.4850862,37.0706614,27.3162,36.2778738,16164.34
22237570,14.0157,35.6878389,37.0793452,27.3531,36.38359205,16165.34
22238570,14.0158,35.4431226,36.9893302,27.3361,36.2162264,16166.34
22239570,14.0158,35.8295731,36.9753514,27.3281,36.40246225,16167.34
22240570,14.0158,35.506068,37.0664254,27.335,36.2862467,16168.34
22241570,14.0157,35.5309036,37.0486342,27.3476,36.2897689,16169.34
22242570,14.0158,35.7612752,37.1047612,27.3064,36.4330182,16170.34
22243570,14.0158,35.7612752,37.1047612,27.3064,36.4330182,16171.34
22244570,14.0157,35.4452636,37.0272424,27.3342,36.236253,16172.34
22245570,14.0159,35.606695,37.2428548,27.3105,36.4247749,16173.34
22246570,14.0157,35.4199998,37.0799806,27.3603,36.2499902,16174.34
22247570,14.0157,35.5535982,37.18228,27.3146,36.3679391,16175.34
22248570,14.0158,35.4628198,37.2100258,27.3682,36.3364228,16176.34
22249570,14.0157,35.7103194,37.0232182,27.314,36.3667688,16177.34
22250570,14.0157,35.2656337,36.9262138,27.4053,36.09592375,16178.34
22251570,14.0158,35.5503867,36.9141412,27.3437,36.23226395,16179.34
22252570,14.0158,35.3985898,36.7741414,27.3961,36.0863656,16180.34
22253570,14.0159,35.2868296,36.867757,27.3656,36.0772933,16181.34
22254570,14.0156,35.407582,36.750208,27.4029,36.078895,16182.34
22255570,14.0157,35.3936655,37.092265,27.4514,36.24296525,16183.34
22256570,14.0157,35.2893988,36.9571366,27.421,36.1232677,16184.34
22257570,14.0157,35.2893988,36.9571366,27.421,36.1232677,16185.34
22258570,14.0158,35.5441778,37.1318716,27.4264,36.3380247,16186.34
22259570,14.0159,35.206328,37.1998594,27.3819,36.2030937,16187.34
22260570,14.0157,35.2521454,37.1236114,27.4113,36.1878784,16188.34
22261570,14.0156,35.3189446,36.956713,27.372,36.1378288,16189.34
22262570,14.0157,35.2230278,36.9310852,27.3625,36.0770565,16190.34
22263570,14.0156,35.4214985,37.0829458,27.3789,36.25222215,16191.34
22264570,14.0155,35.3138062,36.956713,27.4478,36.1352596,16192.34
22265570,14.0157,35.3202292,37.163218,27.4409,36.2417236,16193.34
22266570,14.0157,35.3210856,37.0405858,27.4246,36.1808357,16194.34
22267570,14.0159,35.2739836,37.135684,27.3547,36.2048338,16195.34
22268570,14.0157,35.4092948,36.7375,27.4256,36.0733974,16196.34
22269570,14.0156,35.3970911,36.9029158,27.4278,36.15000345,16197.34
22270570,14.0158,35.5204127,37.0674844,27.3965,36.29394855,16198.34
22271570,14.0158,35.4144332,37.1121742,27.3748,36.2633037,16199.34
22272570,14.0157,35.5508149,36.8093002,27.3881,36.18005755,16200.34
22273570,14.0156,35.2223855,36.9255784,27.3834,36.07398195,16201.34
22274570,14.0158,35.2174612,36.7938388,27.445,36.00565,16202.34
22275570,14.0159,35.6233948,36.9325678,27.4755,36.2779813,16203.34
22276570,14.0158,35.3215138,36.9781048,27.3776,36.1498093,16204.34
22277570,14.0156,35.6368831,36.7578328,27.4104,36.19735795,16205.34
22278570,14.0158,35.3309342,36.9427342,27.367,36.1368342,16206.34
22279570,14.0158,35.1416698,36.6900568,27.4549,35.9158633,16207.34
22280570,14.0156,35.1453095,37.0263952,27.3237,36.08585235,16208.34
22281570,14.0156,35.1825629,36.852931,27.3401,36.01774695,16209.34
22282570,14.0157,35.3469917,36.8008282,27.3778,36.07390995,16210.34
22283570,14.0158,35.0851474,37.08697,27.4218,36.0860587,16211.34
22284570,14.0158,34.9703898,36.772447,27.452,35.8714184,16212.34
22285570,14.0158,35.0151367,36.796804,27.4212,35.90597035,16213.34
22286570,14.0159,35.2407981,36.847636,27.4342,36.04421705,16214.34
22287570,14.0157,35.1921974,36.7624924,27.382,35.9773449,16215.34
22288570,14.0157,35.1921974,36.7624924,27.382,35.9773449,16216.34
22289570,14.0158,35.1540876,36.835987,27.3855,35.9950373,16217.34
22290570,14.0159,35.1455236,36.9317206,27.4735,36.0386221,16218.34
22291570,14.0159,35.0780821,37.0431274,27.4574,36.06060475,16219.34
22292570,14.0158,35.3465635,36.990601,27.4053,36.16858225,16220.34
22293570,14.0157,35.193482,36.8281504,27.3903,36.0108162,16221.34
22294570,14.0156,35.1808501,36.7122958,27.4283,35.94657295,16222.34
22295570,14.0157,35.1476646,36.7991338,27.3597,35.9733992,16223.34
22296570,14.0156,35.10356,36.617833,27.3693,35.8606965,16224.34
22297570,14.0158,35.1851321,36.688786,27.4925,35.93695905,16225.34
22298570,14.0157,35.0609541,36.7652458,27.4026,35.91309995,16226.34
22299570,14.0158,35.1382442,36.6659116,27.4647,35.9020779,16227.34
22300570,14.0158,35.1701451,36.6582868,27.3821,35.91421595,16228.34
22301570,14.0158,35.1343904,36.6066076,27.3872,35.870499,16229.34
22302570,14.0159,35.1660772,36.7529614,27.4033,35.9595193,16230.34
22303570,14.0157,35.0519619,36.6955636,27.3727,35.87376275,16231.34
22304570,14.0158,34.9616117,36.8376814,27.4246,35.89964655,16232.34
22305570,14.0158,34.9072303,36.6013126,27.4437,35.75427145,16233.34
22306570,14.0157,35.0296955,36.6055486,27.3624,35.81762205,16234.34
22307570,14.0158,35.4088666,36.7902382,27.3956,36.0995524,16235.34
22308570,14.0157,34.9446978,36.6769252,27.4659,35.8108115,16236.34
22309570,14.0157,34.9076585,36.5401024,27.3928,35.72388045,16237.34
22310570,14.0157,35.0815077,36.7326286,27.3318,35.90706815,16238.34
22311570,14.0156,34.9810948,36.6133852,27.3643,35.79724,16239.34
22312570,14.0156,35.1416698,36.5464564,27.3803,35.8440631,16240.34
22313570,14.0157,34.9712462,36.6038542,27.2988,35.7875502,16241.34
22314570,14.0157,34.9078726,36.6011008,27.4307,35.7544867,16242.34
22315570,14.0157,34.8569168,36.6851854,27.4246,35.7710511,16243.34
22316570,14.0158,34.8147391,36.6038542,27.3968,35.70929665,16244.34
22317570,14.0158,35.129252,36.5091796,27.3654,35.8192158,16245.34
22318570,14.0158,34.8920292,36.6925984,27.4558,35.7923138,16246.34
22319570,14.0157,35.1502338,36.5951704,27.3614,35.8727021,16247.34
22320570,14.0158,35.0705886,36.4543234,27.4023,35.762456,16248.34
22321570,14.0159,34.8168801,36.7684228,27.3852,35.79265145,16249.34
22322570,14.0158,34.9029483,36.5767438,27.3209,35.73984605,16250.34
22323570,14.0157,35.0782962,36.637954,27.4108,35.8581251,16251.34
22324570,14.0158,34.9329223,36.573355,27.3367,35.75313865,16252.34
22325570,14.0157,35.1774245,36.6011008,27.3445,35.88926265,16253.34
22326570,14.0157,34.9402017,36.3793462,27.3884,35.65977395,16254.34
22327570,14.0157,34.8592719,36.5187106,27.3098,35.68899125,16255.34
22328570,14.0156,35.1365314,36.4954126,27.372,35.815972,16256.34
22329570,14.0157,34.8033918,36.7896028,27.3561,35.7964973,16257.34
22330570,14.0158,34.8269428,36.4640662,27.4501,35.6455045,16258.34
22331570,14.0158,34.8170942,36.8027344,27.3592,35.8099143,16259.34
22332570,14.0158,35.2487198,36.6000418,27.2891,35.9243808,16260.34
22333570,14.0158,34.9213609,36.5401024,27.3847,35.73073165,16261.34
22334570,14.0158,35.0249853,36.622069,27.3752,35.82352715,16262.34
22335570,14.0158,34.8804678,36.3696034,27.3989,35.6250356,16263.34
22336570,14.0157,34.9089431,36.6900568,27.3245,35.79949995,16264.34
22337570,14.0158,34.8346504,36.5650948,27.3938,35.6998726,16265.34
22338570,14.0159,34.7250312,36.583945,27.2828,35.6544881,16266.34
22339570,14.0158,34.7663525,36.4941418,27.3897,35.63024715,16267.34
22340570,14.0158,34.9971523,36.3725686,27.387,35.68486045,16268.34
22341570,14.0157,34.8793973,36.6953518,27.3649,35.78737455,16269.34
22342570,14.0156,35.1232572,36.6205864,27.4495,35.8719218,16270.34
22343570,14.0157,34.7556475,36.6053368,27.3872,35.68049215,16271.34
22344570,14.0158,34.7612141,36.5043082,27.4023,35.63276115,16272.34
22345570,14.0158,34.8265146,36.7055182,27.3271,35.7660164,16273.34
22346570,14.0158,34.8237313,36.4765624,27.3403,35.65014685,16274.34
22347570,14.0158,34.8517784,36.6182566,27.4006,35.7350175,16275.34
22348570,14.0157,35.0556016,36.5026138,27.344,35.7791077,16276.34
22349570,14.0158,35.1834193,36.5049436,27.2953,35.84418145,16277.34
22350570,14.0158,34.7729896,36.3765928,27.3687,35.5747912,16278.34
22351570,14.0158,34.6706498,36.6637936,27.3165,35.6672217,16279.34
22352570,14.0157,35.0890012,36.5494216,27.3734,35.8192114,16280.34
22353570,14.0157,34.6565192,36.4524172,27.3834,35.5544682,16281.34
22354570,14.0158,35.005074,36.3984082,27.3821,35.7017411,16282.34
22355570,14.0157,34.7443002,36.7180144,27.4564,35.7311573,16283.34
22356570,14.0157,35.0793667,36.5388316,27.3584,35.80909915,16284.34
22357570,14.0158,34.7749165,36.5244292,27.414,35.64967285,16285.34
22358570,14.0158,35.0583849,36.4731736,27.3948,35.76577925,16286.34
22359570,14.0157,35.0954242,36.6568042,27.3774,35.8761142,16287.34
22360570,14.0157,34.9616117,36.720556,27.4317,35.84108385,16288.34
22361570,14.0157,34.6961277,36.3088168,27.3564,35.50247225,16289.34
22362570,14.0157,34.8215903,36.6608284,27.3964,35.74120935,16290.34
22363570,14.0158,34.7171095,36.448393,27.3637,35.58275125,16291.34
22364570,14.0158,34.7811254,36.5634004,27.373,35.6722629,16292.34
22365570,14.0157,34.6466706,36.447334,27.3255,35.5470023,16293.34
22366570,14.0158,34.8541335,36.7118722,27.3284,35.78300285,16294.34
22367570,14.0157,34.8267287,36.3791344,27.3406,35.60293155,16295.34
22368570,14.0158,34.748154,36.680314,27.3559,35.714234,16296.34
22369570,14.0158,34.7584308,36.3524476,27.3754,35.5554392,16297.34
22370570,14.0157,34.7280286,36.4352614,27.3556,35.581645,16298.34
22371570,14.0158,34.7991098,36.3882418,27.3395,35.5936758,16299.34
22372570,14.0158,34.6813548,36.685609,27.4043,35.6834819,16300.34
22373570,14.0158,34.7432297,36.7266982,27.3825,35.73496395,16301.34
22373740,14.0157,34.7432297,36.7266982,27.3825,35.73496395,16301.51
22373840,41.9842,34.716039,36.4085746,27.3448,35.5623068,16301.61
22374740,41.9808,34.716039,36.4085746,27.3448,35.5623068,16302.51
22375740,41.9839,34.6834958,36.4746562,27.3578,35.579076,16303.51
22376740,41.9839,34.8652667,36.5165926,27.3548,35.69092965,16304.51
22377740,41.9839,35.0967088,36.2817064,27.3576,35.6892076,16305.51
22378740,41.9839,35.0112829,36.2624326,27.2979,35.63685775,16306.51
22379740,41.9839,35.1872731,36.6440962,27.3769,35.91568465,16307.51
22380740,41.984,35.0234866,36.4702084,27.4,35.7468475,16308.51
22381740,41.9839,34.8971676,36.323431,27.359,35.6102993,16309.51
22382740,41.9839,34.9053034,36.433567,27.3298,35.6694352,16310.51
22383740,41.984,34.9866614,36.6112672,27.3723,35.7989643,16311.51
22384740,41.9839,34.9866614,36.6112672,27.3723,35.7989643,16312.51
22385740,41.984,34.9952254,36.5752612,27.241,35.7852433,16313.51
22386740,41.984,35.154944,36.6407074,27.2958,35.8978257,16314.51
22387740,41.9839,35.3148767,36.591358,27.2941,35.95311735,16315.51
22388740,41.984,35.3281509,36.5790736,27.353,35.95361225,16316.51
22389740,41.9839,35.0331211,36.5371372,27.3423,35.78512915,16317.51
22390740,41.9839,35.1303225,36.5470918,27.3789,35.83870715,16318.51
22391740,41.9839,35.0645938,36.7243684,27.3684,35.8944811,16319.51
22392740,41.9839,35.0645938,36.7243684,27.3684,35.8944811,16320.51
22393740,41.9839,35.2551428,36.8700868,27.3663,36.0626148,16321.51
22394740,41.9839,35.2551428,36.8700868,27.3663,36.0626148,16322.51
22395740,41.9839,35.1080561,37.0100866,27.3044,36.05907135,16323.51
22396740,41.984,35.2429391,37.0892998,27.341,36.16611945,16324.51
22397740,41.984,35.3159472,36.9516298,27.3645,36.1337885,16325.51
22398740,41.9839,35.2200304,37.1486038,27.3603,36.1843171,16326.51
22399740,41.9839,35.3435661,37.124035,27.4207,36.23380055,16327.51
22400740,41.9839,35.5345433,36.9357448,27.3493,36.23514405,16328.51
22401740,41.9839,35.4771645,36.9194362,27.3957,36.19830035,16329.51
22402740,41.984,35.538183,37.0863346,27.3373,36.3122588,16330.51
22403740,41.984,35.5572379,37.1401318,27.2901,36.34868485,16331.51
22404740,41.984,35.5572379,37.1401318,27.2901,36.34868485,16332.51
22405740,41.984,35.7471446,37.246879,27.3239,36.4970118,16333.51
